City,Observer,Species,Group,Obs Date,LOC_FINAL,LOC_ORIG,Habitat_broad,Habitat_spec,Photo,Dead,Notes,LOCATION_CHANGES
Philadelphia,BDW,American Bullfrog,Frog,7/29/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,American Bullfrog,Frog,6/27/2019,Matrix,Matrix,aquatic,pond,yes,no,pic looks like on the bank of a pond,
Lexington,NS/BDW,American Toad,Frog,5/14/2017,matrix,matrix,terrestrial,road,yes,yes,smushed on road,
Philadelphia,BDW,American Toad,Frog,5/2/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/27/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/25/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,American Toad,Frog,10/16/2019,Matrix,Matrix,terrestrial,industrial,yes,no,maybe forest? Hard to tell,
Philadelphia,BDW,American Toad,Frog,9/5/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,American Toad,Frog,8/20/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/16/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/11/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/26/2019,Matrix,Matrix,terrestrial,suburban,yes,no,frog looks like it's on a road,
Philadelphia,BDW,American Toad,Frog,5/18/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/28/2019,Matrix,Matrix,aquatic,edge,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/26/2019,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/9/2018,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,8/12/2017,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Gray Tree Frog,Frog,5/2/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Gray Tree Frog,Frog,9/29/2017,Matrix,Matrix,terrestrial,urban,yes,no,found in somebody's potted plant (which was a gift coming from maryland),
Philadelphia,BDW,Green Frog,Frog,4/25/2020,Matrix,Matrix,aquatic,pond,yes,no,Pic is on rock by pond,
Philadelphia,BDW,Green Frog,Frog,3/20/2020,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,8/25/2019,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Green Frog,Frog,8/14/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,7/12/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Matrix,Matrix,aquatic,pond,yes,no,edge of Wissahickon valley park,
Philadelphia,BDW,Green Frog,Frog,4/27/2019,Matrix,Matrix,aquatic,pond,yes,no,by water tower recreation center / pic looks on bank of pond,
Philadelphia,BDW,Green Frog,Frog,4/27/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/27/2019,Matrix,Matrix,terrestrial,urban,yes,no,edge of carpenter's woods,
Philadelphia,BDW,Green Frog,Frog,5/17/2018,Matrix,Matrix,aquatic,edge,yes,no,Along Wissahickon Creek,
Philadelphia,BDW,Green Frog,Frog,10/5/2017,Matrix,Matrix,terrestrial,suburban,yes,no,by monastery stables,
Philadelphia,NS/BDW,Brown Anole,Lizard,6/13/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,BDW,Brown Anole,Lizard,6/13/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Common Five Lined Skink,Lizard,5/29/2019,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Five Lined Skink,Lizard,4/25/2020,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Five Lined Skink,Lizard,8/2/2019,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Five Lined Skink,Lizard,4/25/2020,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Five Lined Skink,Lizard,9/24/2019,Matrix,Matrix,terrestrial,field,yes,no,on a road,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,10/29/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,WAS K&T TRAIL
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,10/29/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,WAS K&T TRAIL
Philadelphia,BDW,Green Anole,Lizard,11/16/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Mediterranean House Gecko,Lizard,11/21/2018,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Mediterranean House Gecko,Lizard,9/4/2018,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Mediterranean House Gecko,Lizard,9/4/2018,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Mediterranean House Gecko,Lizard,11/21/2018,Matrix,Matrix,terrestrial,urban,yes,,,
Philadelphia,BDW,Eastern Newt,Salamander,10/17/2018,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/25/2020,Matrix,Matrix,terrestrial,edge,yes,no,Along cresheim Creek,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/11/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/4/2020,Matrix,Matrix,terrestrial,industrial,yes,no,hard to tell habitat,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/4/2020,Matrix,Matrix,terrestrial,industrial,yes,no,"It's in a patch of woods, but looks to be woods right behond someone's house…",
,NS/BDW,Eastern Redback Salamander,Salamander,3/29/2020,Matrix,Matrix,terrestrial,urban,yes,no,there are woods across the street,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,3/19/2020,matrix,matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,2/12/2020,Matrix,Matrix,terrestrial,urban,yes,no,Along Wissahickon Creek,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,2/1/2020,Matrix,Matrix,terrestrial,urban,yes,no,hard to tell habitat,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,11/16/2019,Matrix,Matrix,terrestrial,wooded,yes,no,need to check this / not a firm ID,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,10/17/2019,Matrix,Matrix,terrestrial,urban,yes,no,Along Cobbs Creek,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,5/8/2019,Matrix,Matrix,terrestrial,suburban,yes,no,Close to Wissahickon Creek,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/22/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,11/18/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,10/14/2018,Matrix,Matrix,terrestrial,wooded,yes,no,On Yellow Trail,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/27/2018,Matrix,Matrix,terrestrial,industrial,yes,no,Loooks like a field? Noticed the satellite image changed and now dead trees so could be wrong about field,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/22/2018,Matrix,Matrix,terrestrial,urban,yes,no,Location says in a building but picture looks more in woods,
Philadelphia,BDW,Northern Slimy Salamander,Salamander,4/25/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Northern Two Lined Salamander,Salamander,7/13/2017,Matrix,Matrix,terrestrial,suburban,yes,no,On Yellow Trail,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/2/2020,Matrix,Matrix,Terrestrial,Wooded,yes,no,,LISTED AS BYBERRY CREEK
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/21/2020,Matrix,Matrix,Terrestrial,Urban,yes ,no,,WAS K&T TRAIL
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/25/2020,Matrix,Matrix,Terrestrial,Field,yes ,no,,WAS LISTED AS DELAWARE RIVER TRAIL
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/27/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,WAS LISTED AS DELAWARE RIVER TRAIL
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/7/2019,Matrix,Matrix,Terrestrial,Wooded,yes,no,,WAS LISTED AS ESHERICK HOUSE
Philadelphia,NS/BDW,Common Garter Snake,Snake,9/19/2018,Matrix,Matrix,Terrestrial,Field,yes,no,,WAS LISTED AS FIVEMILE POINT
Philadelphia,NS/BDW,Common Garter Snake,Snake,9/19/2020,Matrix,Matrix,Terrestrial,Industrial,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/4/2020,Matrix,Matrix,Terrestrial,Suburban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/4/2020,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/25/2020,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/23/2020,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/19/2020,Matrix,Matrix,Terrestrial,Suburban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,3/14/2020,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/8/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/19/2019,Matrix,Matrix,Terrestrial,Suburban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/8/2019,Matrix,Matrix,Terrestrial,Suburban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/30/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/29/2019,Matrix,Matrix,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/29/2019,Matrix,Matrix,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/27/2019,Matrix,Matrix,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/14/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/6/2019,Matrix,Matrix,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/22/2016,Matrix,Matrix,Terrestrial,Road,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/10/2020,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/2/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/1/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/19/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/15/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/15/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/12/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/9/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,on a road,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/29/2020,Matrix,Matrix,terrestrial,suburban,yes,no,Wissahickon Valley Park,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/29/2020,Matrix,Matrix,terrestrial,suburban,yes,yes,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/16/2020,Matrix,Matrix,terrestrial,suburban,yes,no,pretty sure this is the same snake (at least in the pic) as above,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/16/2020,Matrix,Matrix,terrestrial,urban,yes,yes,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/9/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/8/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/8/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/8/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,1/18/2020,Matrix,Matrix,terrestrial,urban,yes,yes,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,1/12/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,1/12/2020,Matrix,Matrix,terrestrial,urban,yes,yes,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,1/1/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/29/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/1/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/28/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/22/2019,Matrix,Matrix,terrestrial,field,yes,no,carpenter's woods,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/29/2019,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/6/2019,Matrix,Matrix,terrestrial,suburban,yes,no,multiple in picture,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,7/27/2019,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,7/9/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,6/24/2019,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,6/23/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,6/15/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,6/7/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/19/2019,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/30/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/29/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/21/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/19/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/13/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/6/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/3/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/29/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,12/22/2018,Matrix,Matrix,terrestrial,edge,yes,no,Houston Meadow,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/4/2018,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/2/2018,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/31/2018,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/4/2018,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/15/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/15/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/6/2018,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,6/4/2018,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/27/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/22/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/23/2017,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/3/2017,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/10/2016,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/8/2016,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/7/2015,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,5/19/2019,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,6/24/2019,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,edge,yes,no,Houston Meadow,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,Houston Meadow,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,Wissahickon Valley Park,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/19/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,6/23/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/9/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,12/22/2018,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,carpenter's woods,
Philadelphia,BDW,Dekay's Brownsnake,Snake,8/6/2019,Matrix,Matrix,terrestrial,suburban,yes,no,carpenter's woods,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/12/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/3/2019,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/16/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/22/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,7/9/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,10/1/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,10/4/2018,Matrix,Matrix,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,6/15/2019,Matrix,Matrix,terrestrial,suburban,yes,no,on a road,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/25/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/7/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,1/12/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/10/2016,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,5/2/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,clark park / dead,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/7/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/8/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/15/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/29/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,9/15/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,9/15/2018,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/9/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/6/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/21/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,1/18/2020,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/29/2020,Matrix,Matrix,terrestrial,suburban,yes,yes,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/15/2020,Matrix,Matrix,terrestrial,suburban,yes,yes,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/8/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/7/2018,Matrix,Matrix,terrestrial,suburban,yes,yes,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/5/2020,Matrix,Matrix,terrestrial,suburban,yes,yes,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/20/2020,Matrix,Matrix,terrestrial,suburban,yes,no,,
